Filename-->;PETALO_1.RFL8;PETALO_2.RFL8;PETALO_3.RFL8;PETALO_4.RFL8
Mode/Unit-->;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20
Smoothing-->;4;4;4;4
Wavelength [nm];;;;
740,631;35,33234873;36,78570945;28,11544763;35,31682058
741,193;34,93217284;36,89493379;27,7685645;35,45593115
741,756;35,13068092;36,63306355;27,60716818;35,49845519
742,318;34,99337402;36,90303707;27,35466751;35,52993832
742,880;35,14469223;36,54852301;27,64030291;35,8120691
743,442;35,20060361;37,01684798;27,36277134;35,603452
744,004;35,23639518;37,12868914;27,52715606;36,00084153
744,566;35,45961627;37,15144337;27,46397802;35,80270049
745,128;35,26780933;37,03232213;27,667739;35,65069551
745,690;35,13233148;37,24814553;27,78800697;35,89058136
746,252;35,62970271;37,07849696;28,32250746;35,78043274
746,813;35,51309874;37,31400553;28,3148728;35,56996201
747,375;35,79501606;37,4192165;28,43976015;35,90349552
747,937;35,80613047;37,56328086;28,24116725;36,02149519
748,498;36,3612962;37,52207394;28,49672393;35,76307231
749,060;36,32269107;37,32506429;28,25353305;35,70324906
749,622;36,3947559;37,25188092;28,56213234;35,75207867
750,183;36,69268774;37,33340746;28,38314188;35,79672129
750,745;36,80345188;36,91427518;28,34775593;35,52635698
751,306;36,61811637;36,72022822;27,97359391;35,60761638
751,867;36,63121373;37,0761242;28,26029506;35,79590325
752,429;36,6323238;36,7380523;28,43979078;35,39247501
752,990;36,70392278;36,72250213;28,46693281;35,47361585
753,551;36,42310818;36,28429555;28,37872581;35,86727296
754,112;36,62624176;36,59541271;28,51195628;36,35330961
754,674;36,75542668;37,07906063;27,77760604;36,26077089
755,235;36,50956998;37,11178341;27,98747482;36,15826688
755,796;36,30517963;37,62042817;27,8254476;36,33920608
756,357;36,25163906;38,02897055;28,2832818;36,05467685
756,918;36,2581022;38,02345363;28,26780776;36,14572336
757,479;36,0127068;38,00618717;28,02557684;36,12287531
758,039;35,55952832;38,10993046;28,2733708;35,44800133
758,600;34,85439275;38,8380367;28,1525443;34,89705503
759,161;34,71237523;38,73175768;27,82532782;33,89835532
759,722;34,13505632;38,46472178;28,03522942;33,83679099
760,283;33,81933839;38,42394761;27,79895143;33,6474145
760,843;33,75114793;38,00650848;28,07930095;33,15283462
761,404;34,0511144;38,62712689;27,31650968;33,64804129
761,964;33,82285892;37,95251007;27,14661802;33,85274623
762,525;33,90162753;38,23529393;27,52696295;33,75808916
763,085;33,87026083;37,83138214;27,77745256;34,66291209
763,646;34,89581164;37,52363451;27,49309532;35,05898343
764,206;34,74857408;37,18173895;27,91281645;35,25407198
764,766;34,97117874;37,35439143;27,94290809;35,52040329
765,327;35,44740365;37,38030473;28,06272758;35,90017542
765,887;35,82366189;37,89565359;27,98157365;36,33627933
766,447;35,75078793;37,4258617;28,32149219;36,62075429
767,007;35,9759637;37,85708437;27,9442571;36,33094394
767,567;36,15009092;37,96735282;28,1586214;36,88015596
768,127;36,49787905;38,51272526;27,98057306;36,52419511
768,687;36,48493031;38,43315182;28,22355157;36,41213213
769,247;36,47411074;39,10109112;27,92993782;36,66136334
769,807;36,7154827;38,77970335;28,46113532;36,76219628
770,367;36,5416914;38,62075281;28,12548182;36,95637569
770,927;36,30801093;38,16050672;28,1613237;36,75183948
771,487;36,49221257;37,91371618;28,05347529;36,62349709
772,047;36,58245466;37,4295927;28,46666984;37,23870828
772,606;36,43650083;37,5302554;27,73448826;37,05770888
773,166;36,49347429;37,09077857;28,00082836;37,38532531
773,726;36,61124552;37,16321801;28,0173866;37,09099451
774,285;36,91608056;36,69425192;28,47837895;37,06839586
774,845;36,5449273;36,93725559;28,17798038;36,79684329
775,404;36,6503716;37,59152468;28,73846023;36,45530856
775,963;36,6112463;37,4247368;28,43858157;36,05452832
776,523;36,37090505;37,61608742;28,67897682;36,32862282
777,082;36,1670889;38,00688247;28,03579346;35,73325636
777,641;36,17954268;37,66208888;28,81466997;35,73979187
778,201;36,1546031;37,60447308;28,46093496;35,87366791
778,760;35,74579633;37,56927158;28,23230477;36,10834376
779,319;36,10956409;37,2243522;28,01248849;36,58603561
779,878;36,53223929;37,18267719;27,27131541;37,24320048
780,437;36,5699359;36,90783842;26,83566647;37,16589943
780,996;36,94762945;37,14268311;27,38534565;38,09736508
781,555;37,17225671;37,20615003;26,86039664;37,55853022
782,114;37,59001966;37,6231313;27,61286031;37,97022375
782,673;36,76452752;37,53536476;27,44333341;38,21573758
783,232;36,44227984;37,56873125;27,54318144;38,04471141
783,790;36,78820171;37,26752762;27,61836345;38,128359
784,349;36,42367171;37,26182562;27,96475679;37,75480357
784,908;36,07457487;37,25240383;28,78207959;37,33075115
785,466;36,19111283;37,30856008;28,71949466;37,88335817
786,025;36,27447156;37,85618116;28,60630424;37,24767817
786,584;36,27733701;37,94488302;28,80472341;37,49093519
787,142;35,2522667;37,59943199;28,84126032;37,05546283
787,701;35,90750869;38,28224234;29,08237466;37,06656464
788,259;36,15704919;38,32428894;29,21913052;37,49013335
788,817;35,55600448;38,98531779;30,23546171;38,06204327
789,376;35,22638815;39,27266668;30,29686796;37,91728916
789,934;35,1299674;39,13298882;30,65272315;37,73072401
790,492;35,0575349;38,80191598;31,19753214;37,58595342
791,050;34,51778367;38,09691223;31,16094877;37,67979111
791,608;34,54889067;38,07675128;31,14083185;37,75022439
792,167;34,85537374;37,95984479;31,24865886;38,14788778
792,725;34,85236982;37,75655894;30,54456987;37,92008753
793,283;35,3007649;38,49831164;30,18153821;37,24510569
793,841;36,34374628;37,99122002;28,88089989;37,24878312
794,398;36,51413653;38,79579166;27,97747747;36,98457793
794,956;36,7411687;39,50247247;27,76970633;37,94981315
795,514;36,36561307;39,09363077;27,01506467;37,53057629
796,072;36,10046261;39,17931599;26,61281599;38,00797203
796,630;36,3199419;39,91346035;27,09611171;37,83288379
797,187;36,95373989;40,18396575;27,04421857;37,60741969
797,745;37,53868034;39,84790309;27,25096524;37,91725069
798,302;36,72772086;38,66739019;27,64278528;38,1604536
798,860;36,74709519;38,33169904;28,60975277;38,6068982
799,417;36,70411472;37,70556986;29,22228762;38,81867071
799,975;36,70437611;37,42163529;29,11762048;38,41434831
800,532;36,84396853;37,72410346;29,37441604;38,80163683
801,090;37,39349626;37,74457;30,2539211;38,51220974
801,647;37,12113002;36,83692535;29,92196475;38,51213753
802,204;36,45267667;36,65029668;30,20495705;39,21643366
802,761;36,05930426;36,40522152;30,03271525;39,08455255
803,318;37,35734606;37,27425982;29,7481502;39,05343263
803,876;36,48315016;37,61911797;28,75512366;38,65140405
804,433;36,95544449;37,8546967;28,80113363;38,9502814
804,990;36,83857836;37,88000169;28,34658021;38,07251181
805,547;36,80151988;38,11379024;28,96466687;38,18981361
806,104;35,67024412;38,59309913;27,77494206;37,76330118
806,660;35,6949137;38,39355654;27,57936857;37,10481157
807,217;36,01096255;38,00738405;27,09018693;36,09738226
807,774;36,39694571;38,77452217;27,34277676;36,46088076
808,331;34,24421366;38,58748345;27,67440923;36,77634856
808,887;34,18490136;38,81188866;28,45608892;36,36450372
809,444;33,23636511;38,69400206;28,67447401;36,41476089
810,001;33,33477457;38,98416407;29,62119952;37,21352564
810,557;33,1817309;39,3313808;29,18700639;36,54818071
811,114;34,42223664;38,50187533;30,09558185;36,87711205
811,670;33,69633006;39,09877631;29,8124538;37,52699282
812,227;33,95547334;39,50194522;30,35711166;37,84526713
812,783;32,67200953;39,64305524;29,59063575;37,5784256
813,339;33,05985161;39,65470031;29,62317317;36,96159649
813,895;32,79961066;39,78625046;29,26657129;36,84349902
814,452;32,89171411;39,27050723;28,53746675;36,06328816
815,008;32,39804717;37,94715714;28,17424685;35,52618651
815,564;33,25687458;38,01672749;29,07563795;36,84252559
816,120;32,40109729;38,60099978;28,67653058;36,97837392
816,676;32,90712665;37,29406741;28,66835973;37,16088638
817,232;32,18573961;37,68432542;27,86801214;36,83707491
817,788;33,43927621;36,10578726;29,20427527;36,28778356
818,344;33,73169352;35,69663859;29,11141426;36,54623014
818,900;34,00481438;36,28783588;29,78591327;37,60266528
819,456;33,72996754;36,78450387;30,51724138;39,15925909
820,011;34,88285344;36,8456679;29,60211869;39,82376207
820,567;33,51212315;37,27010417;28,06785474;39,49306248
821,123;34,11401689;36,83240542;28,69254412;40,25266301
821,678;34,46060729;38,20660946;28,97002556;40,90909157
822,234;35,30321992;38,15157032;29,09037766;40,67498675
822,789;35,61527483;38,84559388;28,58449722;40,91644737
823,345;36,03365289;39,50259539;28,66058798;41,21863758
823,900;35,82761246;38,91801431;27,39295388;40,98956105
824,456;36,54796977;38,70512825;27,11321676;40,49747344
825,011;35,6468454;39,57634501;27,07782616;41,20981758
825,566;36,47283473;38,3620468;27,19958591;40,99231805
826,121;36,11159052;39,32229863;27,0887288;39,92010333
826,677;35,9831216;38,66107259;27,92186027;40,02425465
827,232;35,74466805;38,76071008;28,21344757;40,58705141
827,787;36,20457384;39,16961876;28,2876165;40,80761314
828,342;36,97316173;39,16396295;27,32165947;39,98104191
828,897;36,98392225;38,62555771;28,25531396;39,88065465
829,452;35,66104269;38,73840684;27,72901686;39,55790103
830,007;35,83602543;38,17845645;28,04860713;38,13273633
830,562;35,85013239;38,91460461;28,18385898;37,78347354
831,116;36,29158298;38,63908245;27,96473181;38,27582851
831,671;35,65480902;38,68395997;27,01244802;37,74298287
832,226;35,74747779;38,7478678;26,45640968;37,03703574
832,781;34,3139379;38,46895078;26,07692093;36,90634687
833,335;33,89727066;38,15146556;26,43373728;37,4170055
833,890;32,88273601;38,71622434;25,53245178;36,49426074
834,444;34,3365458;39,26705809;26,6710323;36,65537811
834,999;33,47940963;39,08112218;27,20287588;37,7261886
835,553;34,20991237;39,07723058;27,30108172;37,81286721
836,107;33,13731735;38,3957155;26,47802436;37,92940427
836,662;34,36401677;38,35481508;27,87134728;38,51538132
837,216;34,08762672;38,35315201;28,7781835;39,11435128
837,770;34,69521722;38,79870368;29,59881237;39,61621569
838,325;34,39833495;38,77654357;29,71023329;40,14118106
838,879;36,4517695;37,90845671;30,18699758;40,15770874
839,433;35,93285457;37,77622717;28,67193381;39,90318955
839,987;36,43660515;38,30506877;28,93533787;39,52573428
840,541;34,7484365;38,24825944;28,97239895;39,45088819
841,095;34,8977924;38,09399048;30,07048775;39,89901927
841,649;32,70472258;38,80536384;28,29151679;39,19196063
842,203;33,11891845;38,22111154;28,19490911;39,58433634
842,756;33,38054041;37,8500163;27,69472688;39,61829709
843,310;33,15027795;37,65933536;28,36756081;39,31129113
843,864;31,60639626;38,94484849;28,37855175;39,78453756
844,417;32,64191836;38,82070305;29,48490822;40,7832839
844,971;32,58136896;39,46137583;28,78344886;40,09249114
845,525;33,43391935;39,77379487;29,44684862;40,75016764
846,078;33,66409798;39,91481737;28,08010899;39,98959556
846,632;35,73096249;39,58141673;28,42760646;40,29683473
847,185;34,41904929;39,39623845;27,52614595;39,37472527
847,738;33,7198222;38,99264153;28,57427826;39,62514667
848,292;33,1191787;39,21173456;27,84076743;39,07627364
848,845;34,44459915;37,60187414;28,33191134;39,09587505
849,398;33,27365113;37,34582028;27,84106619;37,5577865
849,951;33,66222;36,42730243;28,19805997;38,65436571
850,505;33,9354014;36,07516388;27,27805091;39,16004157
851,058;33,3509817;36,93296341;29,00339062;40,68936661
851,611;31,45575459;37,43395758;29,70156883;41,42839246
852,164;32,25244529;37,03144752;30,5441538;42,15025095
852,717;32,39359334;36,46947955;28,61208028;41,38266897
853,270;33,93048337;36,30230496;28,19739027;41,5038253
853,822;33,1474985;37,23616028;28,00181608;41,94724439
854,375;33,40292097;38,24215635;28,57895029;42,07042221
854,928;32,59178726;38,64936826;28,28882955;42,06832362
855,481;32,2955418;39,65248041;28,54005273;40,26309351
856,033;33,36688673;38,85313793;27,6504613;38,65901609
856,586;35,33494585;37,4542402;27,6255222;38,02922843
857,139;34,74043912;38,02991374;27,71333407;39,21342571
857,691;33,74200926;39,05739355;28,34163178;38,67283498
858,244;33,05408551;39,70028609;27,83344521;39,23325649
858,796;33,03969451;39,46886826;28,20256299;39,32677307
859,348;32,98790096;39,20840224;26,80844046;39,38464036
859,901;33,04118936;38,7101172;26,64963297;38,8260895
860,453;32,63615197;38,3392693;26,39877913;38,52919123
861,005;32,60506691;37,81566114;27,20597297;39,83548139
861,557;32,18662127;39,29548196;26,93341846;39,9394675
862,109;34,08804888;39,68454959;27,5570337;38,4621308
862,662;34,81560538;40,00761501;27,91886389;38,14880389
863,214;35,2790014;38,36298858;29,03629724;38,59989793
863,766;35,52979794;38,98374894;28,03163724;37,22845128
864,318;35,26467076;38,75467902;30,04618469;37,35410387
864,869;36,01425628;39,5050603;30,06134695;37,12287954
865,421;37,55804653;38,22265153;30,57982322;38,61650504
865,973;37,15884909;41,00882511;29,36906702;36,70412271
866,525;36,73542612;40,27590477;29,07694281;36,57982228
867,076;34,42196252;40,48016964;28,529634;37,33437808
867,628;34,63671043;39,39975154;29,49794027;39,51880981
868,180;33,38987154;40,92722653;28,80810429;38,77982475
868,731;33,0708848;40,40942352;29,86618853;38,95488682
869,283;32,54944141;40,35173339;28,93195551;39,98075996
869,834;33,61976634;39,8355218;29,28082412;40,8587049
870,386;32,24449361;39,29404492;28,06616778;40,09181136
870,937;33,12052316;36,91282558;28,67814459;41,11184157
871,488;32,29210651;36,93291941;28,50756875;40,57710202
872,040;33,25856511;35,48938125;27,86554488;40,63637979
872,591;32,94912566;35,55171607;25,95149101;39,42836168
873,142;33,35541972;35,15963937;26,26336259;40,84474865
873,693;33,63486151;34,53693382;26,01262446;41,87552674
874,244;33,45527495;34,28776763;25,88538709;40,95881572
874,795;33,12291226;34,68451371;25,45705119;39,96922219
875,346;34,08329592;35,55852174;26,25041071;40,58618565
875,897;33,38302422;36,31879315;26,8468965;41,51965561
876,448;34,18782036;36,51303974;27,33314634;42,08660685
876,999;34,04361284;38,08856351;27,11987848;42,53155557
877,550;35,34325092;40,22402979;28,08138512;42,39796828
878,100;35,971106;40,66274845;27,57690976;39,97540699
878,651;35,74876461;41,28976576;27,61695108;39,86781111
879,202;35,76733559;42,39838693;28,2396106;40,66344074
879,752;35,3086564;41,2437354;28,75250359;41,68895931
880,303;34,5004392;42,33947963;29,58225067;41,10098577
880,853;33,94319973;42,09248831;29,38943235;39,90154178
881,404;33,55417259;41,81898947;28,41728721;40,67299792
881,954;34,65122687;41,78601918;29,87372372;40,32371902
882,504;32,33137125;40,2302773;29,53548578;40,54603248
883,055;31,85253787;39,86078949;31,04338627;42,74250034
883,605;32,09824096;39,89682548;30,40103245;43,13239388
884,155;34,44784291;38,69922711;30,38119727;42,79012771
884,705;34,08079234;40,17883927;30,22550989;41,64711322
885,255;33,24381504;38,95762874;30,0122196;41,26733114
885,805;33,566497;39,73056137;29,33060162;41,89371911
886,355;34,48164591;39,56008019;31,01935109;41,79928218
886,905;32,33821063;38,63782592;30,603722;40,87406242
887,455;33,20998071;38,0913081;31,40597916;41,23984235
888,005;33,11508313;37,80584344;30,92188589;41,19397584
888,555;33,688677;38,86854425;31,06099517;40,94458611
889,105;32,67378132;39,52437429;29,61085373;40,98948589
889,654;33,51297827;38,36709042;29,1042167;41,32712747
890,204;34,94587509;38,52790549;28,07108968;40,37043718
890,754;34,62719568;38,04748434;29,08380682;39,2742136
891,303;33,605861;38,59148458;27,94907384;38,70436137
891,853;36,10929337;39,40844703;27,44366704;40,05815669
892,402;36,61231148;39,53136378;26,65013593;40,6014025
892,952;35,6716334;40,64285671;26,51028673;39,28770978
893,501;34,41133408;40,42768683;27,00388768;39,26253739
894,050;34,69148871;39,22291375;28,85328778;40,21189091
894,599;32,798236;41,14773793;28,65822042;40,93013447
895,149;32,65298751;41,42842446;29,48116855;41,73919456
895,698;32,257597;41,406499;28,23100004;42,32435182
896,247;33,98170044;42,55498064;28,35118003;43,21118126
896,796;33,11233034;42,97291988;28,843739;42,7500695
897,345;33,25537271;44,21433531;27,12856638;40,81109416
897,894;34,5429796;43,23148924;26,71022467;41,88807906
898,443;36,2426951;44,00410391;26,10145738;42,41709402
898,992;36,8022466;44,87943749;24,6209853;41,1585738
899,541;38,67827443;43,30376038;25,86898306;39,61495145
900,089;37,55215055;43,35539953;26,59774734;38,97117862
900,638;38,37111211;44,24902178;27,18668697;39,18563417
901,187;36,90707736;42,79582525;26,24299249;38,70485438
901,735;35,9913674;41,68231598;27,91983938;40,58110118
902,284;35,6663399;40,71392043;30,28768462;42,4598868
902,833;36,92655593;41,89289467;31,51493036;42,26113498
903,381;35,47044826;40,87050124;30,52437296;40,72434031
903,929;32,84022639;39,38901712;31,09581315;40,32491742
904,478;31,23332733;38,85720392;29,24507075;40,14049703
905,026;33,01124625;39,76547121;29,11151713;42,89893115
905,574;33,49194641;38,56929136;28,85746465;41,92671898
906,123;34,01650898;38,65203431;28,48448052;41,25183803
906,671;33,47509024;39,04033002;24,67617345;39,19769353
907,219;35,10409257;40,0882664;24,29196873;36,9055691
907,767;34,16728576;40,13439068;22,70561522;37,45366985
908,315;32,55609791;41,27923584;24,76710722;38,25266198
908,863;34,22865962;42,27615887;25,49255798;40,22967938
909,411;34,28397403;43,28615133;27,00508083;41,35245484
909,959;32,32978032;43,53898419;26,96381844;41,13758029
910,507;31,03813024;44,05291782;28,57450686;43,03557364
911,055;30,78211926;45,82359686;29,93329906;42,5386861
911,602;30,84811047;44,48722371;31,28762328;43,63358426
912,150;27,6190481;43,31076793;29,50730289;44,37608257
912,698;28,58956743;41,17273503;29,57991531;42,92146283
913,245;29,69957063;39,59368903;29,06124264;43,08680414
913,793;29,47498371;39,50212206;29,27376045;41,49807415
914,340;28,58481005;39,96175926;30,47911384;40,66335763
914,888;29,14158576;37,31964374;30,37958455;39,93802055
915,435;28,51388931;36,65826528;27,72299243;38,28551726
915,982;28,37664335;34,76852545;28,10176649;38,77519519
916,530;28,9516028;36,48072507;28,88584368;38,37897917
917,077;29,07011802;37,8222361;30,30743557;38,58780812
917,624;29,01416828;39,17685927;30,91492611;39,5077745
918,171;30,48126108;38,67472564;31,70182776;40,52831761
918,718;29,0160319;38,93518099;29,86240851;39,23510668
919,265;30,12578865;37,960863;28,20881224;40,3577145
919,812;30,21506147;39,83770407;27,33860849;39,64044762
920,359;32,63343003;40,67523782;29,6458982;42,96695557
920,906;31,35330254;42,53572243;29,08525198;43,25467867
921,453;31,66710883;42,02118839;29,9775286;41,35404354
922,000;30,41651488;41,10497589;30,5543588;41,05389048
922,547;30,77377302;41,71964734;30,47338397;41,16848544
923,093;28,76396205;42,5576174;28,99087271;40,99496841
923,640;30,36386974;42,4126768;32,72735483;43,12526127
924,187;29,57141973;43,70814979;33,57859771;44,10008793
924,733;30,52403327;43,26952563;35,01225984;45,89034053
925,280;28,44036913;41,53887789;33,28432988;42,77243261
925,826;30,96688145;38,78993887;32,6566772;42,63652687
926,372;28,33542635;39,66106342;31,49163223;44,565875
926,919;30,44083148;39,25543774;31,49447838;45,65386943
927,465;28,91306647;38,0015436;30,06206545;46,5256659
928,011;30,32051344;36,76031531;31,42304335;44,66252099
928,557;29,95980926;36,57902527;25,64087033;42,69027211
929,104;30,20134318;33,43548773;26,56846016;41,79971102
929,650;25,59624472;35,87133877;24,48261668;39,60690689
930,196;27,15431615;37,2514759;25,92374895;40,90521053
930,742;23,93575494;40,51414232;26,01120213;43,89121455
931,288;28,71279567;40,55022287;26,31890415;45,53241239
931,834;29,17236774;41,4370005;25,95840707;47,62280074
932,379;27,27359093;39,84196678;25,85821427;46,48498217
932,925;24,30064613;40,11864896;20,63604848;50,09498827
933,471;22,78279229;41,6137243;27,95452003;51,02525767
934,017;17,14566683;43,969052;25,51961985;52,47944181
934,562;25,19239538;40,46887808;29,09543022;57,98540335
935,108;17,33445226;40,84448366;28,21061524;57,89822385
935,653;14,90426607;35,35789565;31,76280382;52,71690005
936,199;6,141771474;32,56649866;29,75544949;47,15125438
936,744;3,97688893;32,25184766;28,22433891;49,82375288
937,290;2,633314892;41,43277311;27,70817963;51,65819347
937,835;4,896728455;37,76174966;35,86020513;55,55685601
938,380;1,620946664;39,7244553;29,67981414;56,61935997
938,926;8,794073804;37,79893117;28,46145749;61,91757495
939,471;-4,541738323;36,02504481;26,10576606;61,36873874
940,016;-0,20305633;35,8299391;30,2000856;64,5057914
940,561;6,139676059;37,22377333;29,92311242;68,59440517
941,106;12,51772575;37,94277763;33,34729426;68,1291871
941,651;10,19323784;35,52440221;30,15854853;61,3419749
942,196;13,95377014;30,71489788;31,38321702;60,36772248
942,741;8,824600922;35,56876728;26,23872679;58,02863914
943,286;18,39080448;32,65514865;28,59941365;57,92604081
943,831;19,0948013;35,66978472;34,76755775;57,70051629
944,375;30,91252333;37,24741086;36,58292711;56,32787808
944,920;28,53679396;38,68476624;35,04193823;56,91889186
945,465;29,24346378;37,55463948;38,10070433;55,48585467
946,009;27,12451637;41,79122772;34,0293084;55,92515638
946,554;27,37313264;50,09426205;38,81114214;60,52594554
947,098;22,97885084;47,66691443;36,8273385;56,25531656
947,643;32,59317741;48,96962557;37,40866183;52,69722612
948,187;28,96652461;46,74217748;37,41496737;56,05442167
948,731;30,8070895;48,70992154;35,48078057;46,42753202
949,276;24,16349838;47,38701227;31,61479768;39,86496676
949,820;32,82953713;42,49759991;31,42139354;38,4573737
950,364;23,24451129;43,358933;26,83803649;37,36792755
950,908;28,78453678;41,53766292;29,46808468;39,04690526
951,452;28,54601391;38,77510585;29,71556746;37,00000309
951,996;33,9332019;39,27075875;37,23529014;39,74215641
952,540;21,63288686;38,01864553;37,42483942;41,03979562
953,084;19,80807757;40,21204581;37,33347548;42,03083108
953,628;18,97147492;37,78731146;37,17498079;43,3240689
954,172;20,8557398;42,33789459;38,75365132;45,0441002
954,716;18,9666401;48,7329882;35,58403565;41,80373001
955,259;22,33836249;51,56214596;39,04914632;41,62545496
955,803;22,05738791;51,07264206;36,40430528;41,55033659
956,347;24,42771309;48,72412413;34,2259353;42,16335498
956,890;22,84414651;47,08727787;29,9807409;39,70554203
957,434;27,52994666;43,18662996;28,17420492;39,3712046
957,977;24,00334909;43,16239449;27,79993547;40,0572595
958,521;21,45761671;45,36430543;29,72369779;41,12096523
959,064;18,82131212;40,33089662;29,82292002;41,75076579
959,607;23,00215001;41,50336436;30,81970485;43,98808358
960,151;25,28816297;42,04535799;30,80172871;43,41323768
960,694;24,05670498;41,11425341;31,38543086;42,96898794
961,237;23,55232555;46,44799466;29,83723547;43,69293917
961,780;23,90884122;44,6496063;32,6024161;45,94012978
962,323;24,38397966;46,08243824;38,6534547;42,14521522
962,866;26,46124939;46,08313471;40,31997267;41,37572033
963,409;30,54130485;43,39744675;34,52505696;40,11029877
963,952;35,15391428;44,08134505;33,90885076;43,04224795
964,495;32,32620514;39,3410514;36,07971391;44,22697278
965,038;31,65695821;37,34958302;34,68406532;46,07199924
965,581;28,17450535;38,23708718;36,07427208;45,28031134
966,123;32,61999489;34,46755597;39,61736094;44,82152495
966,666;33,31452725;37,00371993;36,92563464;44,66215194
967,209;33,04730531;37,19039276;32,45480385;49,1300858
967,751;33,04558867;36,75046872;31,03137441;48,51154794
968,294;33,43513626;38,359309;33,81911429;46,91075671
968,836;29,86572298;37,29343094;32,58426886;45,07548195
969,379;31,86686896;38,56060966;31,82741912;46,38750134
969,921;31,67658453;39,09189701;31,66027998;45,07477959
970,463;36,27945423;39,74595723;31,20496659;46,94272778
971,005;31,8357593;39,92314134;30,64026135;46,62496116
971,548;32,65819034;36,38775926;32,05541896;45,86818921
972,090;33,61961793;38,83194565;30,0040828;43,03571448
972,632;32,66583411;37,15526253;30,87097288;42,46654429
973,174;31,19083858;34,78397359;28,35037126;42,62110271
973,716;35,25625979;39,04082452;32,64211512;44,82758584
974,258;32,68423002;43,30561612;29,4589924;42,89407807
974,800;32,31679682;45,57230032;29,36369778;44,2661642
975,342;30,67254387;41,53690444;27,2436623;43,78992993
975,883;34,15493306;39,16545088;27,1612306;42,96868788
976,425;31,1951866;42,26470113;23,80847794;45,31173886
976,967;29,59664857;38,4266273;27,73684784;47,10325589
977,508;28,54716018;41,62992077;30,36060143;48,50383332
978,050;29,49570568;41,1353259;30,71608241;52,88881617
978,592;25,69031967;41,80926984;28,58156423;51,22169831
979,133;31,41277391;35,91916445;30,8907633;52,90812733
979,674;31,97329479;32,9876613;29,95394935;48,90318623
980,216;31,91749721;33,43345968;31,07025842;49,66199936
980,757;28,57356969;36,68206094;28,15051269;50,07452827
981,299;30,63246761;34,16615035;32,22427723;49,79787123
981,840;32,69641979;35,81304348;29,67124761;52,58139616
982,381;36,09228852;34,3982675;25,39178614;48,35684454
982,922;35,64391076;37,22099388;27,9113264;43,71925618
983,463;37,98175318;35,02673886;26,10803492;43,38241205
984,004;33,08949802;37,40098088;24,71910178;41,35003799
984,545;33,31152484;36,74970169;24,68829571;47,92597287
985,086;32,41092431;38,62768109;24,82558353;47,51434839
985,627;31,04633623;37,12032675;26,31980929;45,65253059
986,168;32,15893707;40,92469184;21,14929152;43,0660031
986,708;31,48161605;40,88222017;21,70372969;39,22255583
987,249;29,39694947;39,47351372;22,98772833;43,46793628
987,790;28,67941434;37,59457865;22,97172641;46,4984716
988,330;29,17842753;37,76494492;23,64703263;44,41929421
988,871;28,65678298;37,72614635;27,189798;47,65997446
989,411;27,7212004;40,59801734;26,96800097;44,7259925
989,952;29,42302321;42,10175974;30,77048035;46,82020459
990,492;32,49468363;42,32946984;28,4022215;49,02261892
991,033;30,37562463;40,01554156;31,8641604;48,84347099
991,573;27,60854269;41,24285826;30,10152807;51,40690883
992,113;30,08098868;42,67309957;30,99193118;49,64089341
992,653;29,0752959;42,62063125;28,38767603;45,52296177
993,194;26,26301532;42,05607513;30,57527373;48,93598532
993,734;25,42004095;43,02438603;28,056242;44,12528347
994,274;26,44446235;38,80700757;28,6569957;42,24599
994,814;26,01047205;38,34682324;25,80024466;40,04441468
995,354;26,56569145;37,69590984;28,32124441;39,88812823
995,893;25,45423324;40,52789344;29,10992997;42,56170795
996,433;29,26808256;40,58468437;31,02745922;40,897023
996,973;24,16821643;42,25032871;28,02079238;40,21781728
997,513;24,13916264;45,69847026;31,60497781;46,98818149
998,052;26,01481152;44,35526434;27,90448178;42,86435637
998,592;28,9033993;44,32096064;27,7847423;43,21050447
999,132;27,48637688;43,20721119;27,4164157;47,37051905
999,671;31,31657879;39,84437072;27,91046295;47,05085617
1000,211;27,80791741;42,71408916;28,6585866;44,93588746
1000,750;29,12401791;40,67498415;29,98850399;45,19212565
1001,289;27,28113652;39,10139423;27,2608004;46,59134083
1001,829;33,08843222;39,92134803;31,04046795;46,38017092
1002,368;34,52028975;37,12027153;31,73671729;45,86887082
1002,907;34,40007262;39,22298846;34,05865588;45,72026961
1003,446;34,58224171;38,42084811;35,36072296;45,45618106
1003,986;39,20365893;40,64817866;40,0281359;44,91346909
1004,525;31,53059143;43,84584425;38,04886161;41,29913246
1005,064;36,12171261;42,55595393;38,41320184;44,27258515
1005,602;33,40678157;42,1633247;35,56887267;43,21627691
1006,141;37,43134542;43,24442267;40,44183126;45,78789737
1006,680;33,97804551;41,85741473;37,8675824;48,14777874
1007,219;34,5511818;39,6002241;36,76225677;48,6411156
1007,758;32,37196417;40,23487154;32,04307088;50,5619148
1008,296;31,51562965;37,89684769;32,23806094;53,61377322
1008,835;25,9894483;42,2505474;29,9580816;51,8537529
1009,374;27,89975655;43,50413595;31,4200553;56,26761916
1009,912;25,12953136;45,71745419;27,60427547;56,79026062
1010,451;31,86993888;43,55397112;29,7633253;56,02001394
1010,989;25,45544725;39,41521545;25,67362029;48,32130533
1011,527;30,39457393;40,16487482;26,10423746;47,3447234
1012,066;23,54709518;44,35402972;24,67547485;42,24752805
