Filename-->;PETALO.RFL8;PETALO2.RFL8;PETALO3.RFL8;PETALO4.RFL8;PETALO5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;10;10;10;10;10
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
870,937;56,21612681;25,37210238;24,10329376;28,45872255;28,67019066
871,488;54,87983484;24,53166067;24,05826387;28,21363508;26,20675693
872,040;55,54841801;24,50705367;24,88108313;28,16197084;25,76736969
872,591;55,33610713;25,69834681;24,72814014;28,20067097;25,04345732
873,142;54,75288649;25,45858591;26,2222224;26,60201989;25,82222226
873,693;55,43866289;26,73803263;27,16948799;27,1287848;26,46124997
874,244;55,69617215;28,82838422;30,03983339;28,16311374;27,67442762
874,795;55,16312446;27,81973656;31,14781356;29,81575316;27,92762935
875,346;54,93498542;26,57002743;30,63216361;30,91875668;28,45572256
875,897;54,74814428;24,33719652;29,07060027;29,86722808;28,43835568
876,448;55,13831128;23,95675037;28,19310794;29,59114836;29,71363509
876,999;55,10765879;25,29463179;28,74276417;31,51626171;31,55790567
877,550;55,37597971;25,20669738;29,83170254;30,69207099;30,37310518
878,100;55,35343385;25,92134469;29,69203225;31,75226073;29,54700588
878,651;55,60301437;24,72082399;30,28246186;32,21808691;30,29122046
879,202;54,81266588;22,48357442;26,77179189;30,79719696;29,05825702
879,752;55,40779135;24,53321923;27,83593221;30,8438364;30,5960261
880,303;55,37689149;24,48944269;26,23312557;30,40844556;32,06559318
880,853;55,54656992;25,85621568;28,32280495;32,5684327;33,65562213
881,404;55,93660424;27,44546665;30,81969981;34,15132919;33,96813157
881,954;56,60225754;26,63020193;31,24519206;32,36902762;33,83898767
882,504;55,37716348;28,28291431;31,66184655;32,46450477;35,07098675
883,055;55,56359923;26,3717124;30,69403791;33,18458154;34,68060799
883,605;54,1276328;24,86901992;29,39534485;32,28119898;33,70265372
884,155;54,76892299;24,8282085;30,82803678;33,40920856;34,77924792
884,705;54,34826838;22,01282737;29,089791;34,23387838;35,92953821
885,255;53,81725621;22,71120402;30,6954741;34,24796616;35,038882
885,805;53,70475312;21,7516155;28,81819831;32,84727215;32,50628157
886,355;54,42759333;20,89490275;26,53869039;31,10067513;31,80039456
886,905;53,88457839;20,11464855;25,772476;29,65931957;31,04348293
887,455;55,50167222;18,74448209;26,76920173;30,9046973;31,60633733
888,005;56,3088789;22,0953542;27,24518883;29,94360887;31,73789508
888,555;57,12124912;23,69785653;27,36909693;31,43040693;32,69698488
889,105;57,76716899;25,03273931;26,50607907;32,66136442;32,71749159
889,654;57,97845491;26,20928151;26,6205542;31,64462322;30,75197461
890,204;58,23974978;26,24833362;24,57623084;32,90458771;31,13601776
890,754;58,26279538;25,7158766;25,59985121;32,69596633;30,18981705
891,303;57,79092082;26,44519478;25,12199702;35,02721468;31,02946674
891,853;57,44156661;27,64496792;26,73290891;36,27592005;30,91397669
892,402;56,1459956;26,01707732;23,05374186;35,96182908;28,55851375
892,952;55,68972174;23,97117122;22,0075195;35,11593795;28,33716233
893,501;56,12694363;25,14282664;22,81448802;34,15975099;30,36542068
894,050;55,65274453;25,34399307;25,64855548;33,69228228;29,44471602
894,599;55,4631853;25,92571755;26,74607993;34,42715009;29,48249663
895,149;55,20189791;27,32328517;28,85420247;34,23035422;29,20105147
895,698;55,09682108;28,19729564;27,85433897;35,66128502;31,53333065
896,247;55,08224863;26,97518391;28,94403648;33,70473599;32,28032473
896,796;55,44002749;27,56553819;26,87392895;34,83072042;32,34751626
897,345;56,99459064;30,23499327;30,37900027;36,3422133;35,17706325
897,894;56,70701772;28,52157639;30,07180839;40,47379448;32,86356763
898,443;56,57323973;25,83799041;28,88268297;39,99301823;27,12989089
898,992;56,71895831;24,70857207;26,46451068;40,06197199;28,66312388
899,541;57,13001425;23,8526738;27,33849605;37,26980391;28,90236703
900,089;58,85131325;20,37347875;26,67590659;36,66204796;28,5068218
900,638;58,0864118;18,38114832;26,87406388;33,6513128;25,92724393
901,187;57,47065609;20,29759428;25,80094096;33,14110829;23,13114102
901,735;58,34946506;19,96661706;25,40510486;32,07455245;20,39084834
902,284;57,47901124;18,85668308;25,4367753;31,30731507;21,09244062
902,833;57,34630029;19,66086258;28,13932174;27,65483858;23,37305274
903,381;57,35537755;19,15152401;27,96263279;27,7898653;23,80983022
903,929;57,20450316;17,56330983;27,37186402;26,85084167;24,54864891
904,478;56,1731006;18,16934773;25,25252461;28,13318303;23,84960652
905,026;54,96839143;21,11876894;24,58976354;28,93308132;25,12657789
905,574;57,61038712;24,18720101;25,4525637;30,68353799;27,52315719
906,123;58,66930907;21,53959054;25,59662149;31,39762568;30,14318882
906,671;58,62186711;19,78880073;26,04348752;31,06723222;32,71057136
907,219;59,6293677;19,41210478;26,48099149;29,6262934;31,49803727
907,767;58,43734722;18,99772279;24,37357618;30,60852635;33,26391279
908,315;56,47477695;18,81637957;24,6257211;32,45681404;34,42098586
908,863;57,24941158;22,54156223;26,25698373;36,29938711;32,75223813
909,411;58,54199705;21,98272942;28,38784299;37,24076938;33,17467894
909,959;59,62373029;21,67714917;29,39902252;36,40810769;30,14675236
910,507;56,75947814;18,61872641;28,98540513;33,82698557;28,25204867
911,055;55,19373193;20,20888375;29,21414122;31,4271123;26,09553229
911,602;52,69033752;19,42435746;26,07380208;31,34317539;23,55719818
912,150;52,18644582;17,68882117;23,46676695;30,921449;24,50906271
912,698;56,22122189;19,18345519;24,62709781;29,9169632;19,90619893
913,245;58,33952115;25,82241068;24,87426926;31,98944845;20,9250585
913,793;57,65306407;23,86149221;23,82046645;26,43800738;23,31993134
914,340;57,29387053;26,8990681;22,74017304;27,1341725;25,77219575
914,888;55,99153391;24,53573387;26,81083573;26,60181706;29,25476163
915,435;56,29010497;21,43779379;25,71405675;31,38615632;30,15168749
915,982;57,90210536;23,64601113;26,5724961;34,50132556;30,39644027
916,530;58,77243576;27,64263344;27,55497315;34,09306838;35,40799279
917,077;58,54640596;31,76328623;31,50042823;35,13782496;36,7433942
917,624;55,72053766;31,77472986;31,86478192;38,52174965;40,5236892
918,171;54,58350236;27,81362226;32,08863043;34,16748382;36,37015491
918,718;54,40951977;28,28608199;32,71262926;36,2500005;36,88144336
919,265;55,09753679;23,79477315;32,13940065;33,17199121;35,86318188
919,812;54,83845209;26,25662052;28,77632631;32,49127575;33,15027666
920,359;54,64373214;32,78058826;28,20923348;31,73698734;32,24918426
920,906;55,81310107;32,37831851;28,5187393;31,02153791;34,33445429
921,453;56,920255;31,46175364;30,83636758;31,33805151;31,83286239
922,000;56,86711763;31,4089409;29,5671896;33,54820614;32,17397642
922,547;57,86939833;32,62180154;31,06871957;32,84873639;32,36649953
923,093;56,93875631;32,62629141;29,61324957;33,58566775;34,11782187
923,640;55,23085104;32,11318148;27,01549396;31,64158878;30,52623701
924,187;55,81250182;38,29787375;29,19873434;37,5886535;33,23525037
924,733;57,0669831;37,18848777;28,60890205;38,90131896;35,32134809
925,280;58,77067109;35,7624958;32,44415978;38,61481794;39,38615073
925,826;55,45838965;31,8674001;27,79443872;33,15009347;35,22405627
926,372;55,19409385;31,03927421;24,92179249;33,95029499;35,40145716
926,919;54,31585408;29,13717219;22,48006376;31,52943134;33,12427179
927,465;54,09980566;26,2541459;17,47022992;28,3330078;28,78196113
928,011;53,96636623;24,49019421;19,02311108;26,6653729;28,70460271
928,557;57,41401339;22,85386439;16,67883922;24,81485433;34,06696742
929,104;53,91451627;17,26912272;15,41076821;19,83003034;32,1019844
929,650;56,16589342;18,25635802;19,61895977;23,98408519;34,01664
930,196;53,91489083;15,05046745;16,62195309;26,24249515;31,76185025
930,742;53,60241068;18,11076832;18,95970682;31,57256432;39,67120172
931,288;52,28286653;16,36616204;21,98336027;35,65880528;39,59778383
931,834;51,51547003;14,31264501;20,09860895;33,07714442;35,90487715
932,379;48,7572772;16,20855986;20,65741564;39,60045511;36,54009616
932,925;53,73475897;17,77177039;16,11787466;43,01608845;45,85776935
933,471;46,050313;13,24983673;23,50032938;46,91825676;40,06261963
934,017;49,70338298;12,30101228;21,3217605;45,28059181;33,1082248
934,562;38,20553548;6,982792772;11,67273569;35,71304657;25,96838103
935,108;36,68646706;6,127722154;6,016969194;31,3768878;29,78958078
935,653;37,46164194;7,589365327;11,54903802;37,67185374;23,31805437
936,199;40,05023503;11,3010955;12,87341666;28,24291409;24,43002042
936,744;43,3648998;9,026714768;14,23663729;31,66030548;31,03053102
937,290;45,79540695;11,19528411;13,78367184;29,2087617;38,51010638
937,835;46,33937378;15,71927769;28,19618812;34,18839224;33,94212705
938,380;54,22782789;17,32818547;28,37192392;34,54611903;30,79750372
938,926;50,85906838;19,44645168;28,25615827;34,82272764;33,7735189
939,471;55,1876631;13,76409001;32,87989781;32,50403099;35,76158444
940,016;53,03536385;17,58366747;36,33957857;24,10664361;26,12970965
940,561;55,71968359;17,41265613;36,33616583;22,71955069;31,29367194
941,106;52,73003694;14,93728096;36,88711551;27,91713929;28,8483387
941,651;53,67047433;21,34028607;32,71534136;31,82695898;28,06103082
942,196;55,55019782;20,04525801;42,10824125;30,60531693;22,5532686
942,741;49,63540871;18,49386094;31,26690947;24,63074593;21,36467324
943,286;42,87321125;14,33532481;13,76489137;21,87500532;17,41071991
943,831;46,0495043;18,14909862;5,989719558;32,85347877;17,32648324
944,375;48,38100918;27,01678647;4,493773209;40,82295225;8,364918438
944,920;51,71134008;26,99461413;9,12872226;54,50318733;12,31033118
945,465;52,59365914;26,41031692;18,25926756;52,03776629;13,97651603
946,009;57,91500853;35,37652466;15,01751487;60,28896533;25,74430691
946,554;56,02811345;29,96743094;22,82302253;58,21932173;22,21498714
947,098;55,37857552;31,0623694;11,4541155;54,37513212;28,5501415
947,643;55,87709566;31,65166139;13,95395544;51,23122954;20,36036446
948,187;55,36317766;38,89487031;22,94582251;54,68245664;27,73592013
948,731;56,65989053;38,10959271;27,32754135;51,44529807;31,67228196
949,276;57,04941288;35,69532084;28,4932006;53,13641216;34,21838357
949,820;56,94942118;29,25290935;23,83570473;47,26713914;37,82342029
950,364;56,88338399;30,09870486;18,002336;50,56047713;29,04466895
950,908;52,34281838;18,30303314;19,9480456;45,35064877;18,68397576
951,452;52,10753247;14,42996764;19,2583069;41,76610966;18,4321641
951,996;50,17068395;15,97171608;28,1544584;45,05075588;20,52211202
952,540;53,04425129;13,79955807;20,60583495;48,56021436;23,52281992
953,084;56,173911;11,21119245;20,29512599;47,62360508;25,64199976
953,628;52,68875432;10,11234855;18,8930391;41,11526608;22,20141045
954,172;49,49298783;14,36495966;22,34991142;33,08895536;27,56092126
954,716;52,30669144;21,42007202;22,05473567;37,92146325;24,61324609
955,259;50,73347243;26,34572161;21,00345785;36,60370045;30,97705693
955,803;57,76900307;35,4700914;21,93733174;37,7136834;36,60969543
956,347;56,74038574;40,43648526;21,36266594;42,40596134;38,71540038
956,890;56,03657899;39,90913675;13,76899988;36,79888342;31,57435466
957,434;55,52970652;35,87252545;22,88683899;32,924326;28,85139928
957,977;56,02323649;37,31440392;23,9517047;32,41964895;32,15859147
958,521;55,88591816;30,1525563;25,04669916;29,38978549;30,26151745
959,064;56,38977681;32,32140265;20,17818909;34,03729127;27,65220212
959,607;57,69724602;25,7786012;28,36830561;29,97629748;27,06499237
960,151;55,47258913;18,70466279;28,04835479;30,25906875;28,06563359
960,694;48,43619673;13,23557898;26,43354026;23,66986643;29,15962222
961,237;50,316776;25,47851617;24,73817145;28,20512375;33,67641638
961,780;55,43361866;20,06797032;26,44009893;30,73916484;41,10450167
962,323;55,4189542;22,04738227;22,98787181;33,60462393;48,7248965
962,866;51,92047402;28,39324511;24,6881931;42,31474346;47,26705454
963,409;52,51453186;30,06721511;21,02936223;46,42730299;52,33462807
963,952;52,95058538;28,73677267;20,00661101;48,52844365;53,63757209
964,495;49,21610962;34,06424339;13,99011569;54,21556571;54,98764958
965,038;53,45598526;36,00057007;16,18952045;49,01231067;52,56226595
965,581;56,61196388;32,27290735;15,33774836;48,00324834;45,20102903
966,123;54,21987441;22,45226181;17,22042467;46,1319089;38,86684418
966,666;52,72804816;22,09558673;12,31705591;45,43453005;34,49035159
967,209;51,91304842;18,95401725;15,07029006;47,29568677;32,99976252
967,751;54,65053851;11,89521335;16,87515147;40,37054507;30,55228035
968,294;56,43729802;14,29871526;19,78159258;39,17643057;28,10829224
968,836;56,60635964;15,19954531;18,45980313;36,95334413;26,89150918
969,379;57,95461886;15,39715406;22,25361855;29,85983083;27,78442003
969,921;55,34494718;15,35468116;19,23504528;30,15343443;28,40782484
970,463;54,36467681;14,45666384;17,9172062;28,09400548;29,61405624
971,005;55,11088102;13,45035776;13,8107389;27,45872875;31,23691954
971,548;53,31339216;10,59650228;20,18671256;30,48011428;34,62657333
972,090;52,14633978;18,93498686;20,91641188;28,14861279;34,66254
972,632;52,16173769;22,90866678;21,98952847;27,41128771;32,65852155
973,174;51,8229715;25,89514547;20,23707896;30,64890494;32,26200587
973,716;49,47048997;20,51552062;22,81693885;26,07837851;30,74698088
974,258;48,21947793;20,9531726;14,88120196;31,73544829;27,10851959
974,800;48,74936416;17,66401828;15,90482944;28,50757209;23,70583561
975,342;47,42159496;26,67442959;20,19510711;37,40535567;31,53756562
975,883;51,59907155;30,7971986;29,27551962;35,29491176;33,66549248
976,425;51,54674875;35,72627549;25,74564175;36,29438708;30,67785751
976,967;54,15384688;30,51631423;28,69108537;35,09188487;34,69183812
977,508;54,57391402;32,55290837;30,11904988;38,0158725;41,01852049
978,050;54,71749943;30,78224815;30,56098081;35,22061649;41,41611098
978,592;56,93734277;34,41814809;30,20216841;40,69280305;48,0152865
979,133;57,10290886;28,5349833;32,39795644;37,07482804;49,62342047
979,674;58,76237308;30,91176224;33,47644638;41,40775262;53,25952069
980,216;60,5992457;24,51929085;27,04517592;35,77198773;43,8502676
980,757;57,95126921;21,90346026;23,66803135;34,83606576;43,85245847
981,299;58,07623643;22,11428653;21,38285601;27,46285502;41,18856964
981,840;59,77601842;25,72282295;16,28435155;30,93190268;40,88411124
982,381;57,28497888;21,93525127;10,31896955;26,02952019;35,1701964
982,922;55,26315966;21,33161519;8,261174443;26,41001986;32,43622991
983,463;55,66064086;19,88696908;11,79795693;26,8456397;28,24679509
984,004;56,61458644;24,05541494;13,26997842;29,67712641;26,6544554
984,545;54,90170699;26,07802965;14,45357425;27,83481911;27,24161803
985,086;54,28158574;26,93726469;12,87822698;29,38499132;27,28166852
985,627;51,70607198;29,20879899;10,67998442;24,51971841;28,52628881
986,168;52,43177555;30,59710888;12,65870461;35,28598267;33,84035437
986,708;49,57557334;22,69370221;16,66862337;31,6844441;26,79639097
987,249;51,55432318;25,15890344;18,35201918;38,03305408;27,59736782
987,790;51,62215534;26,74804809;20,31287457;37,12965106;32,31808734
988,330;49,45151349;26,14479391;20,25897685;33,60800425;31,33608055
988,871;48,48523676;22,52547102;17,64919677;31,6108681;30,967975
989,411;48,63828604;18,00916937;14,60379435;31,17223126;28,77537526
989,952;48,44983925;21,46167531;23,2560845;29,48306599;34,89007522
990,492;51,69772074;21,44978119;26,26175279;36,50420356;32,73132265
991,033;52,25365817;20,85022579;28,94706719;31,06683961;32,01668199
991,573;51,75532729;25,62820385;23,79047647;31,15389309;35,0043785
992,113;51,07618779;23,37121888;24,99999919;25,49242457;34,60858839
992,653;51,74167418;20,59939298;21,82960369;29,1977479;33,07158436
993,194;56,17541634;20,05718353;19,04956112;28,45860582;25,13616331
993,734;56,22885336;17,08239565;21,94506035;29,932732;25,36434533
994,274;56,73881899;19,28286133;26,78963315;30,81388224;22,43003219
994,814;56,34486394;17,96591949;24,72829542;35,78424659;19,56258916
995,354;53,92103137;15,78665339;24,76547717;30,75583334;17,99785983
995,893;56,21375413;12,78754828;17,00242726;29,08986988;12,61608803
996,433;58,17787092;14,60577729;20,82436167;29,39824959;13,41375754
996,973;55,48427485;13,50101112;21,58138368;32,49493822;12,70597923
997,513;52,46354501;11,36330359;21,81581163;33,30923737;11,5801573
998,052;47,25479896;9,743225794;15,94864029;32,46790162;21,48359097
998,592;49,16891138;15,98563713;17,28326829;29,23799087;21,59028183
999,132;48,92727618;10,85067231;5,945356603;31,63614141;20,59919439
999,671;49,77257935;15,71515285;9,110240484;26,26783886;20,87761967
1000,211;48,86947999;15,98152411;4,973058017;27,32871418;18,35258143
1000,750;44,04587606;18,87985704;13,39957398;28,56066974;21,18337596
1001,289;47,4571899;21,0930431;11,93917553;32,18909816;16,86238872
1001,829;49,11688323;26,89113398;16,56349014;33,39876665;25,81911479
1002,368;53,55167646;36,09905988;21,54749743;36,37889651;28,05373032
1002,907;56,44263941;41,86870668;22,58613827;39,13228866;21,79214907
1003,446;56,01961392;44,30638932;23,00833477;44,73030082;27,10130794
1003,986;54,66722711;45,01436264;29,16153827;44,6724111;29,42141355
1004,525;56,31140069;37,33163105;29,50517664;50,19140743;31,94385376
1005,064;57,75116348;36,53900936;31,1088876;50,55730216;34,00971464
1005,602;59,61473565;44,47687494;26,36349546;52,97280769;34,36779467
1006,141;56,43129824;39,18451949;32,95093617;51,44436855;37,95438482
1006,680;56,87216052;36,30157222;26,69959719;52,96339294;32,97501225
1007,219;55,25101944;28,56455346;23,40015307;41,3311937;27,3777084
1007,758;53,73656158;21,57869202;24,20984539;42,48355047;28,49349774
1008,296;49,70585599;13,5505765;24,5200792;37,55444759;21,03565506
1008,835;46,93697702;14,7109032;21,0044971;32,27407277;20,36893225
1009,374;42,67685744;14,67437653;18,8063221;30,30097309;19,89457522
1009,912;39,77885945;14,65079171;15,49206325;28,98412432;19,87301418
1010,451;39,5588779;1,994790998;21,17539019;31,14930304;27,29784035
1010,989;34,04235575;-2,445661578;15,99864257;23,93002816;19,93885438
1011,527;34,90453906;-1,771097972;20,93567812;23,49206451;16,59147793
1012,066;35,23141543;0,217322957;18,27148531;33,50049513;17,35205527
1012,604;36,32767216;6,121123314;20,52280828;32,13183371;22,17891838
1013,142;35,21801726;16,10376872;22,85854966;34,44281546;28,14489071
1013,680;38,77511452;15,69899754;30,78407305;36,22171291;31,46816517
1014,219;41,15315768;15,15501611;30,60686147;37,36806645;32,09103035
1014,757;43,6835517;15,486575;34,05998928;37,8444312;31,1301061
1015,295;39,76475816;11,29247104;27,158856;29,85385815;13,05751096
1015,833;44,54504659;4,246771384;22,24804095;34,05873598;15,25458584
1016,370;43,89496653;12,7184335;20,57067516;39,04004194;23,22496024
1016,908;46,620071;10,19817463;27,53922059;36,00330338;33,77373243
1017,446;44,10785761;5,732486958;30,92467003;36,08609355;32,76959432
1017,984;49,6253417;-2,060041674;28,88450888;40,80649766;29,9583724
1018,522;49,57235587;-1,176965945;20,95013783;42,43526551;27,99058327
1019,059;47,02123119;2,479884963;16,18447387;37,65499748;15,96693407
1019,597;46,14757856;0,023353328;13,29128344;41,27540286;12,6605832
1020,134;49,61627989;8,313714506;9,302881809;43,9943587;20,30146744
1020,672;51,24675598;20,32630988;15,816902;53,11580379;26,67120696
1021,209;52,84918845;6,04865056;17,35699399;42,86653073;18,84725409
1021,747;49,08702658;8,501829977;15,44116267;37,98252746;10,0183826
1022,284;52,47624478;13,39384387;26,52202875;38,78680668;19,41554412
1022,821;51,15024938;4,608733188;16,89869935;35,76572762;13,87421201
1023,358;51,74432239;2,103956599;23,5643479;46,98020022;25,86632695
1023,896;52,85863286;8,530122766;31,68675463;47,78313187;40,16867985
1024,433;51,20596172;7,800928132;28,40278718;44,16667269;48,70369842
1024,970;52,34929212;11,80812866;37,83259266;49,87375938;50,33987551
1025,507;48,61511191;8,63723659;37,79270738;39,4049933;46,33397174
1026,044;46,13548697;12,3944177;32,64781207;37,56886392;47,70473992
1026,581;44,21165932;12,06897127;33,86841377;42,46928109;49,82164023
1027,118;43,13622078;12,69682378;25,71258117;46,70121382;37,95096609
1027,654;41,85611072;13,38821836;31,02252684;46,01386009;43,93413945
1028,191;42,4377017;15,9137991;23,9328681;37,1736442;31,18524461
1028,728;38,9827879;16,00257595;18,59469206;28,25621173;22,27935115
1029,264;40,69952149;12,83359435;17,38221854;30,77279411;12,90321501
1029,801;36,03760257;10,15848148;11,45752405;18,1086013;6,573136125
1030,338;41,15683861;10,86749051;11,74928013;19,39942084;10,24785677
1030,874;40,93283614;8,159669307;16,74616906;26,51267165;4,418769989
1031,410;49,33620421;1,610307611;11,34116534;28,8014838;9,592833614
1031,947;53,6325954;-1,67539698;3,743458107;25,9947619;20,41884116
1032,483;58,74302071;5,534190611;-0,922370966;30,02817217;18,37048617
1033,019;57,55986822;0,403328061;0,96800581;30,25006617;18,06937409
1033,556;60,0103721;0,699860878;4,872133301;39,78464653;25,7335139
1034,092;62,76252507;4,682758061;9,154763713;36,90003127;30,20370268
1034,628;64,20095593;9,923464421;11,22448256;50,07653383;36,02040914
1035,164;63,5379074;9,150166476;3,133626909;47,75632262;34,31938138
1035,700;63,95798975;15,86493983;0,254395468;48,75115963;49,95374195
1036,236;61,62949041;24,45990614;6,307435899;47,47951083;48,91979523
1036,772;57,73127315;22,79135607;10,05638851;51,43326769;45,04230146
1037,308;56,30386052;30,46682998;17,57873801;42,39446181;44,65043809
1037,844;53,32093516;35,59878367;13,52237999;41,22333948;46,21514181
1038,379;49,9549364;27,51286497;9,069659529;35,50724533;45,72230919
1038,915;47,99563221;37,32984402;16,20418753;38,82198589;48,1675372
1039,451;48,74501017;33,85826074;13,71165643;37,57805978;34,10264166
1039,986;46,1197321;23,13323899;19,50218098;39,76572418;39,97071251
1040,522;43,72561335;20,54402285;17,43020557;27,55906344;23,90836501
1041,057;42,23080549;9,109870194;3,23365594;25,97358134;28,30320983
1041,593;36,68762391;4,577693524;-0,106456856;14,30091545;28,53085153
1042,128;40,07044048;9,308597729;2,394598172;28,73524754;31,23102461
1042,663;43,09153667;7,14945154;10,01539821;26,62557796;35,2542271
1043,198;44,84827472;8,758125286;4,994870713;40,43790274;37,35887414
1043,734;44,82214562;8,437182352;-1,821684571;39,46948125;38,86225306
1044,269;40,4173543;9,875111483;3,049659449;37,90299292;52,01857433
1044,804;42,33993425;25,24904758;4,053590901;40,15800631;56,02883487
1045,339;44,03423295;37,21735177;14,82412472;55,02512812;63,31658844
1045,874;41,34499818;41,87389132;24,3603743;60,46847283;57,04504419
1046,409;48,56996771;50,86901585;27,00185855;62,16636046;54,43823035
1046,944;43,14598966;45,35375792;27,55134618;55,52656783;62,37365788
1047,479;43,5876379;42,95933824;28,53916451;52,8237904;63,10240142
1048,013;45,52299003;53,57845782;37,52463617;52,3637535;64,01837757
1048,548;43,93376262;50,32029204;40,46262803;46,4412824;63,84342136
1049,083;45,28799736;39,49821226;47,92116227;38,06452597;60,03585323
1049,618;40,47260725;30,38303023;32,53997559;40,31237392;58,31162829
1050,152;39,34953858;15,51531072;20,34730938;32,91808001;40,43035486
1050,687;40,17787001;13,43136956;21,89541985;31,6993489;41,73202515
1051,221;42,75196335;15,63600178;16,1166316;17,206024;30,88753931
1051,755;41,49008406;11,70343396;9,252463162;23,95833005;21,53798902
1052,290;39,81285516;16,15365467;11,70745833;26,01947248;18,15312789
1052,824;34,70611414;5,108634537;14,327667;19,72988986;12,096311
1053,358;46,50907833;7,767256987;18,65255755;21,63139866;14,28172997
1053,893;38,47938457;-1,059736177;-8,927428358;11,97814994;3,982014914
1054,427;41,52589107;-9,903547286;-7,170433355;10,7717012;-5,530542918
1054,961;37,00177737;-27,23213419;-21,24255751;-0,74404473;-13,09523323
1055,495;38,0100114;-2,242000287;-29,70654908;3,264112623;-6,528179969
1056,029;31,10580796;-28,73033269;-37,66781266;-1,76447085;-5,255089987
1056,563;36,17021965;-32,38610881;-36,89928922;-5,307141142;-3,050565285
1057,097;35,43067445;-41,92226304;-59,15130491;3,783254559;-3,783219454
1057,630;53,18234483;-38,77434387;-61,39270794;10,08358711;-13,70471345
1058,164;44,89856281;-63,28616064;-100,3144966;24,92140283;-32,94025751
1058,698;47,70664251;-20,96777835;-35,73202081;22,0223245;-5,521107322
1059,232;39,85132013;-15,08572083;-41,48575191;16,57142566;8,057138328
1059,765;44,29638521;21,14013833;-5,98575561;41,90025665;27,93349356
1060,299;49,93718689;9,809787484;13,21321961;50,20018572;39,28929087
1060,832;49,5715748;22,2779116;35,44417681;61,36675321;41,32117496
1061,366;48,01060525;28,75296931;31,7712374;50,67512421;44,55915201
1061,899;53,99738635;32,74130101;37,96917229;53,51877057;56,60188712
1062,432;45,9147777;31,01403521;29,11075218;48,14351814;54,04055044
1062,966;44,50367743;37,98407231;21,66987799;43,09255607;54,71025391
1063,499;52,27228501;41,81918792;20,60454511;60,59345901;58,3471989
1064,032;58,55000653;41,2877051;29,87075354;55,074208;55,02633346
1064,565;60,13569437;34,84241931;19,83491996;49,17459123;45,57279345
1065,098;53,89271848;31,04092247;17,14618884;47,41519326;40,60818321
1065,631;47,59380048;28,94865185;11,51589987;53,17848836;35,25672396
1066,164;49,33826173;31,08137331;10,25640201;54,247492;28,27200563
1066,697;45,77849947;26,67978667;0,615310776;47,79718692;21,73271102
1067,230;47,67090587;27,24675067;-5,974011451;59,63636863;31,32467548
1067,763;45,8720766;24,31025368;4,398749097;66,52785418;32,92556384
1068,296;40,86104534;19,19013648;6,966792589;62,55029925;33,12373893
1068,828;41,90880445;33,28342228;8,088675595;73,69682894;37,20791597
1069,361;34,05339225;29,8794399;0,488751117;68,65428438;42,58714794
1069,894;35,30201149;34,18837166;7,312406069;73,00918165;49,92343588
1070,426;47,5644782;36,63777217;10,25254988;67,96078486;56,35130155
1070,959;50,05694028;44,79452214;17,35159288;86,57536059;77,76256428
1071,491;51,75439744;48,46688226;39,51532744;98,36797746;90,65282599
1072,023;50,30019939;39,05398115;34,99371844;72,20594309;70,74087881
1072,556;48,78503857;24,85381534;44,65329993;56,34921978;56,3074302
1073,088;46,70154772;24,38562094;31,85253475;58,93194161;48,10964782
1073,620;47,85668921;17,37727471;38,19419842;53,60086678;41,5621568
1074,152;54,00872874;13,28822721;47,7699123;68,00983903;47,52383089
1074,684;55,30500742;16,08896482;47,89138149;66,06007692;44,7140296
1075,217;50,81266391;17,85182308;40,10710526;63,5822711;39,00624559
1075,749;49,39654078;0,416141444;38,54035086;54,16133751;28,13701259
1076,280;49,65635649;3,345615533;34,80662122;61,87844943;24,00245152
1076,812;48,61233345;2,199419956;45,07331903;51,31965801;15,30792423
1077,344;41,21227847;3,110957205;36,95125624;54,37263558;17,45593709
1077,876;39,70125158;4,372117674;35,63444631;49,86850579;14,85863159
1078,408;41,59711372;4,478148235;24,99096748;62,40520809;9,281343355
1078,939;45,82588898;11,82869195;36,3636276;53,03614686;11,37240649
1079,471;48,7937078;0,844342181;28,08370422;54,25843788;14,57415369
1080,002;52,70496397;-2,337409555;43,39430414;52,33739792;20,5962047
1080,534;46,97451394;3,15598947;33,90441655;59,12232382;23,80521723
1081,065;36,18494642;1,28606047;33,34379384;45,32623311;11,16686457
1081,597;39,98933146;-11,41869508;24,68280596;68,16607581;17,33947451
1082,128;54,45523611;3,895702336;36,16564081;75,42944307;42,42331949
1082,660;61,94094237;-5,84531704;35,76138821;74,52038757;43,04557342
1083,191;54,88003843;0,416776052;39,76104585;62,23949827;52,32007561
1083,722;61,29715603;-2,612755631;23,32815697;64,35459699;57,13841172
1084,253;58,84331562;-2,113875459;31,29902416;66,99625494;59,83634286
1084,784;60,48025124;-4,688178801;14,83871806;76,77419583;86,49461448
1085,315;66,41755627;-14,09690001;25,30592353;76,11354688;98,58049598
1085,846;70,43318158;3,037957887;44,72572128;82,23630345;110,7595054
1086,377;69,58108723;23,2005267;52,99632149;63,60896009;99,63173548
1086,908;63,26170344;23,16865696;45,24700988;53,6967727;70,97104064
1087,439;63,55678221;37,58838604;73,84131965;51,5710856;86,41005836
